"ID","EVENT_TYPE","STARTTIME","DISTANCE_KM","EVENT_DATE","RESULT_FINAL","ADDRESS","CITY","REGION","COUNTRY","RACE_ID"
"2026-03-28_YIUCB","RUN",2026-03-28 13:00:19,4.93074,2026-03-28,1249,"LAKE AQUITAINE TRAIL, MEADOWVALE, MISSISSAUGA, PEEL REGION, GOLDEN HORSESHOE, ONTARIO, L5N 8P9, CANADA","MISSISSAUGA","ONTARIO","CANADA","2026-03-28_UUVCM"
